segment_id,observation_type,value_json,observed_at,source_reliability,verification_state
511526,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
593484,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
593484,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
592788,road_hazard,"{""hazard"": true, ""kind"": ""mud""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
593281,road_hazard,"{""hazard"": true, ""kind"": ""mud""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
593294,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
593304,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
593285,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
509232,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
509232,road_hazard,"{""hazard"": true, ""kind"": ""ground""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
509226,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
509226,road_hazard,"{""hazard"": true, ""kind"": ""ground""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
509249,road_hazard,"{""hazard"": true, ""kind"": ""ground""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
592540,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
592987,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
592986,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
592950,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
592951,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
404198,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
496039,road_hazard,"{""hazard"": true, ""kind"": ""ground""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
494520,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
495689,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
494883,road_hazard,"{""hazard"": true, ""kind"": ""gravel""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
494887,road_hazard,"{""hazard"": true, ""kind"": ""gravel""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
494919,road_hazard,"{""hazard"": true, ""kind"": ""gravel""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
494884,road_hazard,"{""hazard"": true, ""kind"": ""gravel""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
494876,road_hazard,"{""hazard"": true, ""kind"": ""sand""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
494917,road_hazard,"{""hazard"": true, ""kind"": ""sand""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
494879,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
494882,road_hazard,"{""hazard"": true, ""kind"": ""sand""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
498474,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
498479,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
589603,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
589124,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
494312,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
476135,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
594045,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
594037,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
459571,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
495910,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
495909,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
495920,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
555691,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
496935,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
498438,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
497081,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
496938,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
497007,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
497082,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
497091,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
496922,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
495520,road_hazard,"{""hazard"": true, ""kind"": ""mud""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
495519,road_hazard,"{""hazard"": true, ""kind"": ""mud""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
496937,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
498450,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
498455,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
496921,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
496931,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
496932,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
496915,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
495522,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
498451,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
498449,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
507384,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
507383,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
557942,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
558039,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
558040,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
557944,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
467643,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
496923,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
496925,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
496933,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
496927,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
496928,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
496014,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
496014,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
553526,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
462244,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
462243,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
501407,road_hazard,"{""hazard"": true, ""kind"": ""mud""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
462528,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
463718,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
462553,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
463959,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
500952,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
504474,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
503643,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
463973,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
464326,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
491058,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
491061,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
501350,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
510121,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
464055,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
497512,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
484446,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
501322,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
359036,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
508901,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
445290,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
483888,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
464010,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
464054,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
500698,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
493508,road_hazard,"{""hazard"": true, ""kind"": ""ground""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
493510,road_hazard,"{""hazard"": true, ""kind"": ""ground""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
493513,road_hazard,"{""hazard"": true, ""kind"": ""ground""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
493518,road_hazard,"{""hazard"": true, ""kind"": ""ground""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
493267,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
501223,road_hazard,"{""hazard"": true, ""kind"": ""ground""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
460725,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
460715,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
460719,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
361965,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
361964,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
375035,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
362060,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
591888,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
501246,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
501316,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
468229,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
589966,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
588381,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
501225,road_hazard,"{""hazard"": true, ""kind"": ""ground""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
501226,road_hazard,"{""hazard"": true, ""kind"": ""ground""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
501222,road_hazard,"{""hazard"": true, ""kind"": ""ground""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
501221,road_hazard,"{""hazard"": true, ""kind"": ""ground""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
501329,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
510123,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
402293,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
402292,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
402289,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
591896,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
372782,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
372777,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
372493,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
372669,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
509783,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
617051,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
607176,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
501409,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
500753,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
500754,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
500758,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
500757,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
500789,road_hazard,"{""hazard"": true, ""kind"": ""mud""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
501314,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
461149,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
582794,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
590200,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
594001,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
593971,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
593971,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
463461,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
370958,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
415085,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
464011,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
508805,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
501244,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
467372,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
467373,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
496544,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
462894,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
582028,road_hazard,"{""hazard"": true, ""kind"": ""ground""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
582012,road_hazard,"{""hazard"": true, ""kind"": ""ground""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
369922,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
369700,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
507291,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
504476,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
397760,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
460821,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
462552,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
491624,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
591698,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
575536,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
604385,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
381029,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
381030,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
475145,road_hazard,"{""hazard"": true, ""kind"": ""ground""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
495702,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
495911,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
501332,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
465733,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
497226,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
497313,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
497322,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
497316,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
497317,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
497225,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
512176,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
491215,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
465201,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
564693,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
564700,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
553636,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
553604,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
552216,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
553635,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
411582,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
509438,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
452507,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
510138,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
466809,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
366752,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
569425,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
512353,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
589059,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
512395,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
513098,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
513035,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
513034,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
513043,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
513037,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
512939,road_hazard,"{""hazard"": true, ""kind"": ""dirt""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
468786,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
491150,poor_lighting,"{""poor"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
491150,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
657188,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
657064,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
657258,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
490547,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
531757,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
531795,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
607558,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
618436,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
531883,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
531848,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
531850,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
531849,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
619254,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
620265,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
657793,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
606925,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
574451,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
598452,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
487132,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
657658,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
570835,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
489603,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
598546,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
598547,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
598113,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
590154,blocked_sidewalk,"{""blocked"": true}",2026-08-15T06:02:43+00:00,0.7,REPORTED
606444,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
592717,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
592716,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
592715,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
606139,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
606096,road_hazard,"{""hazard"": true, ""kind"": ""unpaved""}",2026-08-15T06:02:43+00:00,0.7,REPORTED
